T_g_190,s_m_190,New Temp,Humidity,
10.2,0.171,30.2,52,1
10.2,0.171,30.2,52,1
10.2,0.171,30.2,52,1
10.2,0.171,30.2,52,1
10.3,0.171,30.3,52,1
10.3,0.171,30.3,52,1
10.2,0.168,30.2,52,1
10.2,0.168,30.2,52,1
10.2,0.168,30.2,52,1
10.2,0.169,30.2,52,1
10.3,0.161,30.3,52,1
10.3,0.165,30.3,52,1
10.2,0.168,30.2,52,1
10.2,0.168,30.2,52,1
10.2,0.16,30.2,52,1
10.2,0.165,30.2,52,1
10.2,0.168,30.2,52,1
10.2,0.165,30.2,52,1
10.3,0.161,30.3,52,1
10.2,0.166,30.2,52,1
10.3,0.164,30.3,52,1
10.2,0.168,30.2,52,1
10.3,0.167,30.3,52,1
10.2,0.167,30.2,52,1
10.2,0.167,30.2,52,1
10.3,0.167,30.3,52,1
10.2,0.167,30.2,52,1
10.3,0.167,30.3,52,1
10.3,0.164,30.3,52,1
10.3,0.167,30.3,52,1
10.3,0.163,30.3,52,1
10.3,0.163,30.3,52,1
10.2,0.168,30.2,52,1
10.2,0.167,30.2,52,1
10.2,0.164,30.2,52,1
10.3,0.161,30.3,52,1
10.3,0.161,30.3,52,1
10.3,0.158,30.3,52,1
10.3,0.162,30.3,52,1
10.3,0.165,30.3,52,1
10.3,0.162,30.3,52,1
10.2,0.161,30.2,52,1
10.3,0.163,30.3,52,1
10.3,0.161,30.3,52,1
10.3,0.164,30.3,52,1
10.3,0.164,30.3,52,1
10.3,0.159,30.3,52,1
10.3,0.167,30.3,52,1
10.3,0.167,30.3,52,1
10.3,0.167,30.3,52,1
10.3,0.164,30.3,52,1
10.3,0.167,30.3,52,1
10.3,0.167,30.3,52,1
10.3,0.167,30.3,52,1
10.3,0.164,30.3,52,1
10.3,0.161,30.3,52,1
10.3,0.161,30.3,52,1
10.3,0.165,30.3,52,1
10.4,0.16,30.4,52,1
10.4,0.164,30.4,52,1
10.3,0.158,30.3,52,1
10.4,0.164,30.4,52,1
10.3,0.158,30.3,52,1
10.3,0.156,30.3,52,1
10.3,0.161,30.3,52,1
10.4,0.164,30.4,52,1
10.3,0.159,30.3,52,1
10.3,0.159,30.3,52,1
10.3,0.165,30.3,52,1
10.3,0.165,30.3,52,1
10.4,0.161,30.4,52,1
10.4,0.158,30.4,52,1
10.4,0.158,30.4,52,1
10.4,0.165,30.4,52,1
10.3,0.165,30.3,52,1
10.4,0.165,30.4,52,1
10.3,0.158,30.3,52,1
10.4,0.161,30.4,52,1
10.4,0.165,30.4,52,1
10.3,0.162,30.3,52,1
10.4,0.159,30.4,52,1
10.4,0.164,30.4,52,1
10.3,0.163,30.3,52,1
10.4,0.16,30.4,52,1
10.4,0.158,30.4,52,1
10.4,0.16,30.4,52,1
10.4,0.16,30.4,52,1
10.4,0.158,30.4,52,1
10.4,0.158,30.4,52,1
10.3,0.161,30.3,52,1
10.4,0.158,30.4,52,1
10.4,0.161,30.4,52,1
10.4,0.159,30.4,52,1
10.4,0.164,30.4,52,1
10.4,0.162,30.4,52,1
10.3,0.162,30.3,52,1
10.4,0.162,30.4,52,1
10.4,0.162,30.4,52,1
10.4,0.162,30.4,52,1
10.4,0.162,30.4,52,1
10.4,0.162,30.4,52,1
10.4,0.162,30.4,52,1
10.4,0.159,30.4,52,1
10.4,0.161,30.4,52,1
10.4,0.161,30.4,52,1
10.4,0.155,30.4,52,1
10.3,0.16,30.3,52,1
10.4,0.157,30.4,52,1
10.4,0.159,30.4,52,1
10.4,0.156,30.4,52,1
10.4,0.156,30.4,52,1
10.4,0.156,30.4,52,1
10.4,0.156,30.4,52,1
10.4,0.156,30.4,52,1
10.4,0.157,30.4,52,1
10.4,0.162,30.4,52,1
10.4,0.162,30.4,52,1
10.4,0.158,30.4,52,1
10.4,0.155,30.4,52,1
10.4,0.161,30.4,52,1
10.4,0.161,30.4,52,1
10.4,0.158,30.4,52,1
10.4,0.158,30.4,52,1
10.4,0.161,30.4,52,1
10.4,0.161,30.4,52,1
10.4,0.163,30.4,52,1
10.4,0.158,30.4,52,1
10.4,0.155,30.4,52,1
10.4,0.159,30.4,52,1
10.4,0.156,30.4,52,1
10.4,0.153,30.4,52,1
10.4,0.156,30.4,52,1
10.4,0.156,30.4,52,1
10.4,0.156,30.4,52,1
10.4,0.158,30.4,52,1
10.4,0.158,30.4,52,1
10.4,0.155,30.4,52,1
10.4,0.158,30.4,52,1
10.4,0.156,30.4,52,1
10.4,0.156,30.4,52,1
10.4,0.156,30.4,52,1
10.4,0.159,30.4,52,1
10.4,0.159,30.4,52,1
10.4,0.157,30.4,52,1
10.4,0.157,30.4,55,1
10.4,0.157,30.4,55,1
10.4,0.158,30.4,55,1
10.4,0.158,30.4,55,1
10.4,0.157,30.4,55,1
10.4,0.157,30.4,55,1
10.6,0.159,30.6,55,1
10.4,0.158,30.4,55,1
10.4,0.156,30.4,55,1
10.6,0.155,30.6,55,1
10.4,0.152,30.4,55,1
10.6,0.155,30.6,55,1
10.4,0.157,30.4,55,1
10.6,0.154,30.6,55,1
10.6,0.156,30.6,55,1
10.6,0.156,30.6,55,1
10.6,0.156,30.6,55,1
10.6,0.152,30.6,55,1
10.6,0.154,30.6,55,1
10.6,0.153,30.6,55,1
10.6,0.155,30.6,55,1
10.6,0.156,30.6,55,1
10.6,0.151,30.6,55,1
10.6,0.155,30.6,55,1
10.6,0.158,30.6,55,1
10.6,0.156,30.6,55,1
10.6,0.154,30.6,55,1
10.6,0.154,30.6,55,1
10.6,0.154,30.6,55,1
10.6,0.154,30.6,55,1
10.6,0.159,30.6,55,1
10.6,0.158,30.6,55,1
10.6,0.151,30.6,55,1
10.6,0.161,30.6,55,1
10.6,0.15,30.6,55,1
10.6,0.155,30.6,55,1
10.6,0.157,30.6,55,1
10.6,0.152,30.6,55,1
10.6,0.152,30.6,55,1
10.6,0.159,30.6,55,1
10.6,0.155,30.6,55,1
10.6,0.152,30.6,55,1
10.6,0.158,30.6,55,1
10.6,0.156,30.6,55,1
10.6,0.153,30.6,55,1
10.6,0.161,30.6,55,1
10.6,0.156,30.6,55,1
10.6,0.159,30.6,55,1
10.6,0.155,30.6,55,1
10.6,0.159,30.6,55,1
10.6,0.154,30.6,55,1
10.6,0.154,30.6,55,1
10.6,0.154,30.6,55,1
10.6,0.155,30.6,55,1
10.6,0.156,30.6,55,1
10.6,0.152,30.6,55,1
10.6,0.157,30.6,55,1
10.6,0.152,30.6,55,1
10.6,0.156,30.6,55,1
10.6,0.154,30.6,55,1
10.6,0.156,30.6,55,1
10.6,0.156,30.6,55,1
10.7,0.154,30.7,55,1
10.6,0.156,30.6,55,1
10.6,0.154,30.6,55,1
10.6,0.156,30.6,55,1
10.6,0.155,30.6,55,1
10.6,0.155,30.6,55,1
10.7,0.155,30.7,55,1
10.6,0.155,30.6,55,1
10.7,0.155,30.7,55,1
10.7,0.153,30.7,55,1
10.6,0.158,30.6,55,1
10.7,0.158,30.7,55,1
10.7,0.158,30.7,55,1
10.7,0.158,30.7,55,1
10.7,0.155,30.7,55,1
10.6,0.155,30.6,55,1
10.7,0.157,30.7,55,1
10.7,0.152,30.7,55,1
10.7,0.156,30.7,55,1
10.7,0.156,30.7,55,1
10.7,0.154,30.7,55,1
10.7,0.153,30.7,55,1
10.7,0.155,30.7,55,1
10.7,0.15,30.7,55,1
10.7,0.15,30.7,55,1
10.7,0.152,30.7,55,1
10.7,0.15,30.7,55,1
10.7,0.155,30.7,55,1
10.7,0.148,30.7,55,1
10.7,0.156,30.7,55,1
10.7,0.154,30.7,55,1
10.7,0.154,30.7,55,1
10.7,0.156,30.7,55,1
10.7,0.154,30.7,55,1
10.7,0.155,30.7,55,1
10.7,0.159,30.7,55,1
10.7,0.157,30.7,55,1
10.7,0.159,30.7,55,1
10.7,0.157,30.7,55,1
10.7,0.157,30.7,55,1
10.7,0.155,30.7,55,1
10.7,0.152,30.7,55,1
10.7,0.151,30.7,55,1
10.7,0.153,30.7,55,1
10.7,0.152,30.7,55,1
10.7,0.152,30.7,55,1
10.7,0.15,30.7,55,1
10.7,0.152,30.7,55,1
10.7,0.154,30.7,55,1
10.7,0.154,30.7,55,1
10.7,0.149,30.7,55,1
10.7,0.154,30.7,55,1
10.7,0.152,30.7,55,1
10.7,0.155,30.7,55,1
10.7,0.153,30.7,55,1
10.7,0.153,30.7,55,1
10.7,0.158,30.7,55,1
10.7,0.155,30.7,55,1
10.7,0.156,30.7,55,1
10.7,0.154,30.7,55,1
10.7,0.156,30.7,55,1
10.7,0.154,30.7,55,1
10.7,0.154,30.7,55,1
10.7,0.151,30.7,55,1
10.7,0.148,30.7,55,1
10.7,0.15,30.7,55,1
10.7,0.152,30.7,55,1
10.7,0.149,30.7,55,1
10.7,0.156,30.7,55,1
10.7,0.149,30.7,55,1
10.7,0.152,30.7,55,1
10.7,0.153,30.7,55,1
10.7,0.153,30.7,55,1
10.7,0.153,30.7,55,1
10.8,0.151,30.8,55,1
10.7,0.146,30.7,55,1
10.7,0.152,30.7,55,1
10.8,0.152,30.8,55,1
10.7,0.152,30.7,55,1
10.8,0.152,30.8,55,1
10.7,0.152,30.7,55,1
10.8,0.15,30.8,55,1
10.7,0.155,30.7,55,1
10.8,0.155,30.8,55,1
10.8,0.155,30.8,55,1
10.8,0.155,30.8,55,1
10.8,0.151,30.8,55,1
10.8,0.153,30.8,55,1
10.8,0.152,30.8,55,1
10.8,0.147,30.8,55,1
10.8,0.154,30.8,55,1
10.8,0.151,30.8,55,1
10.7,0.152,30.7,55,1
10.7,0.153,30.7,55,1
10.8,0.151,30.8,55,1
10.7,0.151,30.7,55,1
10.8,0.15,30.8,55,1
10.8,0.148,30.8,55,1
10.8,0.153,30.8,55,1
10.8,0.151,30.8,55,1
10.8,0.151,30.8,55,1
10.8,0.149,30.8,55,1
10.8,0.146,30.8,55,1
10.7,0.152,30.7,55,1
10.8,0.149,30.8,55,1
10.8,0.157,30.8,55,1
10.8,0.147,30.8,55,1
10.8,0.152,30.8,55,1
10.8,0.152,30.8,55,1
10.8,0.152,30.8,55,1
10.8,0.152,30.8,55,1
10.8,0.145,30.8,55,1
10.8,0.149,30.8,55,1
10.8,0.149,30.8,55,1
10.8,0.151,30.8,55,1
10.8,0.151,30.8,55,1
10.8,0.145,30.8,55,1
10.8,0.15,30.8,55,1
10.8,0.152,30.8,55,1
10.8,0.152,30.8,55,1
10.8,0.147,30.8,55,1
10.8,0.151,30.8,55,1
10.8,0.149,30.8,55,1
10.8,0.15,30.8,55,1
10.8,0.148,30.8,55,1
10.8,0.151,30.8,55,1
10.8,0.151,30.8,55,1
10.8,0.149,30.8,55,1
10.8,0.154,30.8,55,1
10.8,0.154,30.8,55,1
10.8,0.149,30.8,55,1
10.8,0.149,30.8,55,1
10.8,0.146,30.8,55,1
10.8,0.151,30.8,55,1
10.8,0.151,30.8,55,1
10.8,0.152,30.8,55,1
10.8,0.154,30.8,55,1
10.8,0.151,30.8,55,1
10.8,0.146,30.8,55,1
10.8,0.15,30.8,55,1
10.8,0.152,30.8,55,1
10.8,0.149,30.8,55,1
10.8,0.151,30.8,55,1
10.8,0.149,30.8,55,1
10.8,0.151,30.8,55,1
10.8,0.151,30.8,55,1
11,0.149,31,55,1
10.8,0.147,30.8,55,1
10.8,0.152,30.8,55,1
10.8,0.15,30.8,55,1
10.8,0.148,30.8,55,1
10.8,0.15,30.8,55,1
10.8,0.143,30.8,55,1
10.8,0.151,30.8,55,1
11,0.151,31,55,1
10.8,0.149,30.8,55,1
10.8,0.151,30.8,55,1
11,0.151,31,55,1
11,0.154,31,55,1
11,0.154,31,55,1
10.8,0.148,30.8,55,1
11,0.15,31,55,1
11,0.15,31,55,1
11,0.147,31,55,1
10.8,0.149,30.8,55,1
11,0.151,31,55,1
10.8,0.146,30.8,55,1
11,0.148,31,55,1
11,0.148,31,55,1
10.8,0.145,30.8,55,1
11,0.148,31,55,1
11,0.148,31,55,1
11,0.144,31,55,1
10.8,0.152,30.8,55,1
11,0.149,31,55,1
11,0.152,31,55,1
11,0.145,31,55,1
10.8,0.142,30.8,55,1
11,0.15,31,55,1
11,0.148,31,55,1
11,0.148,31,55,1
11,0.148,31,55,1
11,0.153,31,55,1
11,0.148,31,55,1
11,0.15,31,55,1
11,0.152,31,55,1
11,0.146,31,55,1
11,0.143,31,55,1
11,0.148,31,55,1
11,0.145,31,55,1
11,0.147,31,55,1
11,0.145,31,55,1
11,0.151,31,55,1
11,0.147,31,55,1
11,0.15,31,55,1
11,0.145,31,55,1
11,0.146,31,55,1
11,0.146,31,55,1
11,0.149,31,55,1
11,0.149,31,55,1
11,0.146,31,55,1
11,0.149,31,55,1
11,0.147,31,55,1
11,0.147,31,55,1
11,0.147,31,55,1
11,0.145,31,55,1
11,0.15,31,55,1
11,0.152,31,55,1
11,0.151,31,55,1
11,0.151,31,55,1
11,0.148,31,55,1
11,0.147,31,55,1
11,0.15,31,55,1
11,0.149,31,55,1
11,0.146,31,55,1
11,0.146,31,55,1
11,0.148,31,55,1
11,0.146,31,55,1
11,0.146,31,55,1
11,0.145,31,55,1
11,0.145,31,55,1
11,0.145,31,55,1
11.1,0.148,31.1,55,1
11,0.145,31,55,1
11,0.148,31,55,1
11,0.146,31,55,1
11,0.151,31,55,1
11,0.149,31,55,1
11,0.149,31,55,1
11,0.144,31,55,1
11,0.149,31,55,1
11,0.149,31,55,1
11,0.146,31,55,1
11,0.148,31,55,1
11,0.143,31,55,1
11.1,0.145,31.1,55,1
11.1,0.142,31.1,55,1
11,0.147,31,55,1
11,0.146,31,55,1
11,0.144,31,55,1
11,0.146,31,55,1
11,0.148,31,55,1
11.1,0.149,31.1,55,1
11.1,0.147,31.1,55,1
11,0.148,31,55,1
11.1,0.145,31.1,55,1
11.1,0.145,31.1,55,1
11.1,0.143,31.1,55,1
11.1,0.148,31.1,55,1
11.1,0.148,31.1,55,1
11.1,0.146,31.1,55,1
11.1,0.143,31.1,55,1
11.1,0.148,31.1,55,1
11.1,0.149,31.1,55,1
11.1,0.146,31.1,55,1
11,0.144,31,55,1
11.1,0.146,31.1,55,1
11.1,0.146,31.1,55,1
11.1,0.148,31.1,55,1
11.1,0.147,31.1,55,1
11.1,0.144,31.1,55,1
11.1,0.148,31.1,55,1
11.1,0.146,31.1,55,1
11.1,0.143,31.1,55,1
11.1,0.145,31.1,55,1
11.1,0.145,31.1,55,1
11.1,0.144,31.1,55,1
11.1,0.145,31.1,55,1
11.1,0.149,31.1,55,1
11.1,0.145,31.1,55,1
11.1,0.147,31.1,55,1
11.1,0.14,31.1,55,1
11.1,0.145,31.1,55,1
11.1,0.145,31.1,55,1
11.1,0.143,31.1,55,1
11.1,0.143,31.1,55,1
11.1,0.148,31.1,55,1
11.1,0.146,31.1,55,1
11.1,0.146,31.1,55,1
11.1,0.146,31.1,55,1
11.1,0.145,31.1,55,1
11.1,0.142,31.1,55,1
11.1,0.149,31.1,55,1
11.1,0.148,31.1,55,1
11.1,0.148,31.1,55,1
11.1,0.143,31.1,55,1
11.1,0.142,31.1,55,1
11.1,0.147,31.1,55,1
11.1,0.147,31.1,55,1
11.1,0.141,31.1,55,1
11.1,0.145,31.1,55,1
11.1,0.143,31.1,55,1
11.1,0.146,31.1,55,1
11.1,0.147,31.1,55,1
11.1,0.149,31.1,55,1
11.1,0.139,31.1,55,1
11.1,0.144,31.1,55,1
11.1,0.145,31.1,55,1
11.1,0.144,31.1,55,1
11.1,0.147,31.1,55,1
11.1,0.145,31.1,55,1
11.1,0.142,31.1,55,1
11.1,0.143,31.1,55,1
11.1,0.145,31.1,55,1
11.2,0.142,31.2,55,1
11.1,0.144,31.1,55,1
11.1,0.148,31.1,55,1
11.1,0.146,31.1,55,1
11.1,0.147,31.1,55,1
11.1,0.144,31.1,55,1
11.1,0.144,31.1,55,1
11.2,0.146,31.2,55,1
11.1,0.141,31.1,55,1
11.1,0.141,31.1,55,1
11.2,0.142,31.2,55,1
11.1,0.143,31.1,55,1
11.1,0.146,31.1,55,1
11.2,0.144,31.2,55,1
11.1,0.146,31.1,55,1
11.2,0.144,31.2,55,1
11.1,0.147,31.1,55,1
11.1,0.144,31.1,55,1
11.2,0.149,31.2,55,1
11.1,0.147,31.1,55,1
11.1,0.147,31.1,55,1
11.2,0.145,31.2,55,1
11.1,0.145,31.1,55,1
11.2,0.142,31.2,55,1
11.1,0.147,31.1,55,1
11.1,0.144,31.1,55,1
11.1,0.148,31.1,55,1
11.2,0.147,31.2,55,1
11.1,0.147,31.1,55,1
11.2,0.144,31.2,55,1
11.1,0.141,31.1,55,1
11.2,0.135,31.2,55,1
11.2,0.138,31.2,55,1
11.2,0.138,31.2,55,1
11.2,0.144,31.2,55,1
11.1,0.14,31.1,55,1
11.2,0.143,31.2,55,1
11.2,0.141,31.2,55,1
11.1,0.148,31.1,55,1
11.2,0.148,31.2,55,1
11.1,0.141,31.1,55,1
11.2,0.144,31.2,55,1
11.2,0.148,31.2,55,1
11.2,0.147,31.2,55,1
11.2,0.147,31.2,55,1
11.1,0.144,31.1,55,1
11.2,0.149,31.2,55,1
11.2,0.149,31.2,55,1
11.2,0.148,31.2,55,1
11.2,0.148,31.2,55,1
11.2,0.147,31.2,55,1
11.2,0.144,31.2,55,1
11.2,0.146,31.2,55,1
11.2,0.143,31.2,55,1
11.2,0.14,31.2,55,1
11.2,0.14,31.2,55,1
11.2,0.147,31.2,55,1
11.2,0.14,31.2,55,1
11.2,0.141,31.2,55,1
11.2,0.142,31.2,55,1
11.2,0.142,31.2,55,1
11.2,0.145,31.2,55,1
11.2,0.143,31.2,55,1
11.2,0.143,31.2,55,1
11.2,0.145,31.2,55,1
11.2,0.141,31.2,55,1
11.2,0.146,31.2,55,1
11.2,0.146,31.2,55,1
11.2,0.144,31.2,55,1
11.2,0.148,31.2,55,1
11.2,0.144,31.2,55,1
11.2,0.146,31.2,55,1
11.2,0.148,31.2,55,1
11.2,0.147,31.2,55,1
11.2,0.143,31.2,55,1
11.2,0.138,31.2,55,1
11.2,0.145,31.2,55,1
11.2,0.14,31.2,55,1
11.2,0.142,31.2,55,1
11.2,0.142,31.2,55,1
11.2,0.139,31.2,55,1
11.2,0.143,31.2,55,1
11.2,0.137,31.2,55,1
11.2,0.143,31.2,55,1
11.2,0.144,31.2,55,1
11.2,0.139,31.2,55,1
11.2,0.147,31.2,55,1
11.2,0.144,31.2,55,1
11.2,0.142,31.2,55,1
11.2,0.147,31.2,55,1
11.2,0.145,31.2,55,1
11.2,0.145,31.2,55,1
11.2,0.145,31.2,55,1
11.2,0.143,31.2,55,1
11.2,0.141,31.2,55,1
11.2,0.143,31.2,55,1
11.2,0.145,31.2,55,1
11.2,0.146,31.2,55,1
11.3,0.142,31.3,55,1
11.2,0.139,31.2,55,1
11.2,0.141,31.2,55,1
11.2,0.142,31.2,55,1
11.2,0.142,31.2,55,1
11.2,0.144,31.2,55,1
11.2,0.139,31.2,55,1
11.2,0.139,31.2,55,1
11.2,0.141,31.2,55,1
11.2,0.142,31.2,55,1
11.3,0.14,31.3,55,1
11.2,0.141,31.2,55,1
11.3,0.141,31.3,55,1
11.2,0.139,31.2,55,1
11.2,0.144,31.2,55,1
11.2,0.144,31.2,55,1
11.2,0.147,31.2,55,1
11.2,0.147,31.2,55,1
11.2,0.144,31.2,55,1
11.3,0.142,31.3,55,1
11.3,0.14,31.3,55,1
11.2,0.15,31.2,55,1
11.2,0.147,31.2,55,1
11.3,0.141,31.3,55,1
11.3,0.14,31.3,55,1
11.2,0.142,31.2,55,1
11.2,0.143,31.2,55,1
11.3,0.139,31.3,55,1
11.3,0.139,31.3,55,1
11.2,0.142,31.2,55,1
11.2,0.143,31.2,55,1
11.3,0.139,31.3,55,1
11.2,0.141,31.2,55,1
11.2,0.142,31.2,55,1
11.3,0.145,31.3,55,1
11.3,0.14,31.3,55,1
11.3,0.143,31.3,55,1
11.3,0.141,31.3,55,1
11.3,0.141,31.3,55,1
11.2,0.139,31.2,55,1
11.3,0.144,31.3,55,1
11.2,0.144,31.2,55,1
11.2,0.144,31.2,55,1
11.3,0.142,31.3,55,1
11.3,0.137,31.3,55,1
11.2,0.144,31.2,55,1
11.3,0.141,31.3,55,1
11.3,0.142,31.3,55,1
11.3,0.136,31.3,55,1
11.2,0.14,31.2,55,1
11.2,0.139,31.2,55,1
11.3,0.138,31.3,55,1
11.2,0.138,31.2,55,1
11.3,0.14,31.3,55,1
11.3,0.135,31.3,55,1
11.3,0.138,31.3,55,1
11.2,0.139,31.2,55,1
11.2,0.141,31.2,55,1
11.3,0.139,31.3,55,1
11.3,0.142,31.3,55,1
11.3,0.145,31.3,55,1
11.3,0.14,31.3,55,1
11.3,0.14,31.3,55,1
11.3,0.138,31.3,55,1
11.3,0.138,31.3,55,1
11.2,0.144,31.2,55,1
11.3,0.141,31.3,55,1
11.3,0.141,31.3,55,1
11.2,0.144,31.2,55,1
11.3,0.144,31.3,55,1
11.3,0.138,31.3,55,1
11.3,0.144,31.3,55,1
11.3,0.136,31.3,55,1
11.2,0.144,31.2,55,1
11.3,0.141,31.3,55,1
11.3,0.14,31.3,55,1
11.3,0.142,31.3,55,1
11.3,0.139,31.3,55,1
11.3,0.139,31.3,55,1
11.3,0.135,31.3,55,1
11.3,0.139,31.3,55,1
11.3,0.136,31.3,55,1
11.3,0.139,31.3,55,1
11.3,0.137,31.3,55,1
11.2,0.142,31.2,55,1
11.3,0.142,31.3,55,1
11.3,0.14,31.3,55,1
11.3,0.137,31.3,55,1
11.3,0.14,31.3,55,1
11.3,0.14,31.3,55,1
11.3,0.138,31.3,55,1
11.3,0.143,31.3,55,1
11.3,0.143,31.3,55,1
11.3,0.143,31.3,55,1
11.2,0.138,31.2,55,1
11.3,0.141,31.3,55,1
11.3,0.14,31.3,55,1
11.3,0.141,31.3,55,1
11.3,0.142,31.3,55,1
11.3,0.139,31.3,55,1
11.3,0.137,31.3,55,1
11.3,0.137,31.3,55,1
11.3,0.137,31.3,55,1
11.3,0.137,31.3,55,1
11.3,0.141,31.3,55,1
11.3,0.137,31.3,55,1
11.3,0.136,31.3,55,1
11.3,0.139,31.3,55,1
11.3,0.142,31.3,55,1
11.3,0.142,31.3,55,1
11.3,0.14,31.3,55,1
11.3,0.137,31.3,55,1
11.3,0.14,31.3,55,1
11.3,0.14,31.3,55,1
11.3,0.141,31.3,55,1
11.3,0.143,31.3,55,1
11.3,0.143,31.3,55,1
11.3,0.143,31.3,55,1
11.3,0.141,31.3,57,1
11.3,0.143,31.3,57,1
11.3,0.14,31.3,57,1
11.3,0.142,31.3,57,1
11.3,0.14,31.3,57,1
11.3,0.14,31.3,57,1
11.3,0.142,31.3,57,1
11.3,0.141,31.3,57,1
11.3,0.142,31.3,57,1
11.3,0.144,31.3,57,1
11.3,0.141,31.3,57,1
11.3,0.142,31.3,57,1
11.3,0.14,31.3,57,1
11.3,0.137,31.3,57,1
11.3,0.142,31.3,57,1
11.3,0.142,31.3,57,1
11.3,0.14,31.3,57,1
11.3,0.145,31.3,57,1
11.3,0.143,31.3,57,1
11.5,0.143,31.5,57,1
11.3,0.14,31.3,57,1
11.5,0.138,31.5,57,1
11.3,0.143,31.3,57,1
11.3,0.146,31.3,57,1
11.5,0.143,31.5,57,1
11.5,0.142,31.5,57,1
11.3,0.143,31.3,57,1
11.5,0.136,31.5,57,1
11.5,0.14,31.5,57,1
11.5,0.14,31.5,57,1
11.3,0.14,31.3,57,1
11.5,0.139,31.5,57,1
11.5,0.14,31.5,57,1
11.3,0.14,31.3,57,1
11.3,0.139,31.3,57,1
11.5,0.142,31.5,57,1
11.5,0.14,31.5,57,1
11.5,0.14,31.5,57,1
11.5,0.134,31.5,57,1
11.5,0.143,31.5,57,1
11.5,0.14,31.5,57,1
11.5,0.14,31.5,57,1
11.5,0.143,31.5,57,1
11.3,0.143,31.3,57,1
11.5,0.145,31.5,57,1
11.3,0.141,31.3,57,1
11.3,0.141,31.3,57,1
11.5,0.138,31.5,57,1
11.5,0.143,31.5,57,1
11.5,0.14,31.5,57,1
11.3,0.141,31.3,57,1
11.5,0.14,31.5,57,1
11.5,0.136,31.5,57,1
11.5,0.138,31.5,57,1
11.5,0.135,31.5,57,1
11.5,0.139,31.5,57,1
11.5,0.132,31.5,57,1
11.5,0.135,31.5,57,1
11.5,0.142,31.5,57,1
11.5,0.138,31.5,57,1
11.5,0.139,31.5,57,1
11.5,0.142,31.5,57,1
11.5,0.14,31.5,57,1
11.5,0.137,31.5,57,1
11.5,0.14,31.5,57,1
11.5,0.144,31.5,57,1
11.5,0.143,31.5,57,1
11.5,0.14,31.5,57,1
11.5,0.14,31.5,57,1
11.5,0.135,31.5,57,1
11.5,0.143,31.5,57,1
11.5,0.14,31.5,57,1
11.5,0.137,31.5,57,1
11.5,0.143,31.5,57,1
11.5,0.14,31.5,57,1
11.5,0.141,31.5,57,1
11.5,0.142,31.5,57,1
11.5,0.132,31.5,57,1
11.5,0.137,31.5,57,1
11.5,0.137,31.5,57,1
11.5,0.139,31.5,57,1
11.5,0.135,31.5,57,1
11.5,0.136,31.5,57,1
11.5,0.14,31.5,57,1
11.5,0.136,31.5,57,1
11.5,0.141,31.5,57,1
11.5,0.139,31.5,57,1
11.5,0.139,31.5,57,1
11.5,0.142,31.5,57,1
11.5,0.142,31.5,57,1
11.5,0.14,31.5,57,1
11.5,0.144,31.5,57,1
11.5,0.144,31.5,57,1
11.5,0.132,31.5,57,1
11.5,0.137,31.5,57,1
11.5,0.137,31.5,57,1
11.5,0.14,31.5,57,1
11.5,0.134,31.5,57,1
11.5,0.136,31.5,57,1
11.5,0.14,31.5,57,1
11.5,0.139,31.5,57,1
11.5,0.139,31.5,57,1
11.5,0.138,31.5,57,1
11.5,0.14,31.5,57,1
11.5,0.135,31.5,57,1
11.5,0.136,31.5,57,1
11.5,0.135,31.5,57,1
11.5,0.136,31.5,57,1
11.5,0.139,31.5,57,1
11.5,0.137,31.5,57,1
11.5,0.142,31.5,57,1
11.5,0.142,31.5,57,1
11.5,0.14,31.5,57,1
11.6,0.14,31.6,57,1
11.5,0.144,31.5,57,1
11.5,0.144,31.5,57,1
11.5,0.143,31.5,57,1
11.5,0.137,31.5,57,1
11.6,0.137,31.6,57,1
11.6,0.135,31.6,57,1
11.6,0.143,31.6,57,1
11.6,0.137,31.6,57,1
11.5,0.142,31.5,57,1
11.6,0.141,31.6,57,1
11.6,0.14,31.6,57,1
11.6,0.14,31.6,57,1
11.6,0.137,31.6,57,1
11.6,0.139,31.6,57,1
11.6,0.141,31.6,57,1
11.6,0.14,31.6,57,1
11.5,0.141,31.5,57,1
11.6,0.139,31.6,57,1
11.6,0.142,31.6,57,1
11.6,0.142,31.6,57,1
11.6,0.142,31.6,57,1
11.6,0.14,31.6,57,1
11.5,0.14,31.5,57,1
11.6,0.144,31.6,57,1
11.6,0.135,31.6,57,1
11.6,0.143,31.6,57,1
11.6,0.137,31.6,57,1
11.6,0.14,31.6,57,1
11.6,0.135,31.6,57,1
11.6,0.143,31.6,57,1
11.6,0.143,31.6,57,1
11.6,0.134,31.6,57,1
11.6,0.136,31.6,57,1
11.6,0.142,31.6,57,1
11.6,0.137,31.6,57,1
11.6,0.136,31.6,57,1
11.6,0.136,31.6,57,1
11.6,0.138,31.6,57,1
11.6,0.14,31.6,57,1
11.6,0.139,31.6,57,1
11.6,0.138,31.6,57,1
11.6,0.139,31.6,57,1
11.6,0.139,31.6,57,1
11.6,0.137,31.6,57,1
11.6,0.142,31.6,57,1
11.6,0.139,31.6,57,1
11.6,0.14,31.6,57,1
11.6,0.14,31.6,57,1
11.6,0.144,31.6,57,1
11.6,0.135,31.6,57,1
11.6,0.143,31.6,57,1
11.6,0.137,31.6,57,1
11.6,0.143,31.6,57,1
